"pubchem_cid","species_name"
"76331806","unknown"
"441893","unknown"
"46918651","dysoxylum lenticellatum"
"10031063","cerbera odollam"
"44179651","unknown"
"44567187","unknown"
"12592","panax ginseng"
"45482330","unknown"
"38347252","sonneratia caseolaris"
"53387511","curcuma kwangsiensis"
"122186910","leonurus macranthus"
"57391949","excoecaria agallocha"
"45482323","trachelospermum jasminoides"
"44422966","jurinea albicaulis"
"unknown","eremophila oppositifolia"
"442662","dendrobium plicatile"
"25180896","selliguea feei"
"10469","taraxacum coreanum"
"130152148","unknown"
"10094991","coleus xanthanthus"
"12309694","unknown"
"60200223","unknown"
"830726","pellacalyx axillaris"
"96191","pseudomonas putida"
"14108943","porella swartziana"
"489940","acrocarpia paniculata"
"10834980","unknown"
"23425544","himerometra magnipinna"
"42612830","bryoria implexa"
"14177663","antirrhinum majus"
"1796220","alstonia rostrata"
"unknown","tabernaemontana corymbosa"
"13916049","maesa ramentacea"
"44310181","psiadia anchusifolia"
"13831068","unknown"
"81784","hyacinthus orientalis"
"11268458","isodon eriocalyx"
"44561295","celastrus orbiculatus"
"442980","unknown"
"5318045","phaeotremella fagi"
"unknown","tripterygium wilfordii"
"10350139","ligustrum robustum"
"9809744","prunus mume"
"10970376","unknown"
"44605897","amorpha canescens"
"3964390","broussonetia papyrifera"
"11001669","euphorbia royleana"
"10686","ferula fukanensis"
"9799166","metapenaeus macleayi"
"52937079","streptomyces sp."
"unknown","unknown"
"5249326","ruprechtia tangarana"
"45267954","illicium oligandrum "
"11197","strychnos amazonica"
"3756","zyzzya fuliginosa"
"unknown","unknown"
"11297287","ixeris stolonifera"
"51354124","otostegia fruticosa"
"5318045","palicourea alpina"
"53316925","aconitum nagarum"
"44281346","unknown"
"25208430","lespedeza cyrtobotrya"
"unknown","aquilaria sinensis"
"5319323","polygonum cuspidatum"
"11513780","aegiceras corniculatum"
"10476431","unknown"
"24879405","rumex obtusifolius"
"unknown","trichodesmium thiebautii"
"13934282","penicillium camemberti"
"21578028","melibe leonina"
"14284664","dioscorea japonica"
"46886411","ophiopogon japonicus"
"56671845","arcangelisia gusanlung"
"154279","ascidia ceratodes"
"unknown","unknown"
"44575548","pterocarpus santalinus"
"10365247","tripterospermum lanceolatum"
"unknown","rhododendron molle"
"9832350","unknown"
"16066749","astragalus gummifer"
"53235715","teucrium orientale"
"639655","blumea mollis"
"11464176","gleichenia japonica"
"5281752","bunodosoma caissarum"
"44559644","phellodendron amurense"
"134977","plumbagella micrantha"
"11994180","teucrium webbianum"
"76330309","piper hostmannianum"
"25180708","trifolium subterraneum"
"15953774","clerodendrum bungei"
"589850","secale cereale"
"9864866","unknown"
"11197","unknown"
"9987214","agelas nakamurai"
"10469","prunus laurocerasus"
"12591","unknown"
"11994181","unknown"
"132520014","comatula rotalaria"
"441856","verpa digitaliformis"
"12305452","diospyros nigra"
"25232021","simaba cuneata"
"44584366","rudbeckia laciniata"
"13858192","unknown"
"44178672","dioscorea gracillima"
"44424481","elaeodendron glaucum "
"105119","delphinium cyphoplectrum"
"12242815","periploca sepium"
"21578028","unknown"
"44444915","unknown"
"44568920","astragalus gummifer"
"11654791","botrytis cinerea"
"71454057","veronica intercedens"
"10417550","isochrysis galbana"
"5281519","artemisia capillaris"
"14841162","bupleurum longiradiatum"
"12096290","magnolia figo"
"49831392","annona glabra"
"10082128","neolitsea pulchella"
"11990358","unknown"
"10959332","streptomyces fradiae"
"25136231","dahlstedtia araripensis"
"21593565","ulnaria acus"
"11994178","unknown"
"44559192","garcinia hombroniana"
"44559540","unknown"
"12303810","simmondsia chinensis"
"71453418","artocarpus heterophyllus"
"21573759","bipolaris maydis"
"10469","unknown"
"11464176","unknown"
"44559084","iris domestica"
"179","homo sapiens"
"443721","hesperocyparis arizonica"
"11169890","cephalonomia gallicola"
"53356104","chisocheton ceramicus"
"25195061","lespedeza cyrtobotrya"
"44418834","hypoxylon truncatum "
"12303831","typhonium flagelliforme"
"44444916","preussia terricola"
"11443064","unknown"
"unknown","elsholtzia ciliata"
"unknown","iris tectorum"
"60200223","bryonia alba"
"15747356","pastinaca sativa"
"unknown","chresta martii"
"46209920","eschweilera coriacea"
"44583689","tetraria capillaris"
"16657205","rosa henryi"
"71455792","unknown"
"10466745","unknown"
"11178957","erythrina herbacea"
"65035","melilotus indicus"
"68128","syzygium cumini"
"72704487","alternaria sp. jjy-32"
"46209786","picrodendron baccatum"
"443721","unknown"
"13916049","salvia yosgadensis"
"31231","caryopteris mongholica"
"unknown","euphorbia esula"
"14282775","fissistigma oldhamii"
"12242815","amomum villosum"
"11754973","piper arboreum"
"53235716","artemisia taurica"
"unknown","unknown"
"73395","citrus medica"
"8748","zanthoxylum piperitum"
"44422966","podocarpus hallii"
"639655","gardenia tubifera"
"44346830","[candida] zeylanoides"
"12303802","unknown"
"5319972","chaetomium carinthiacum"
"12592","homo sapiens"
"10719","aspergillus phoenicis"
"53320497","unknown"
"134151601","euphorbia esula"
"44445795","cynoglossum amabile"
"44584134","hyoscyamus niger"
"25180708","trillium camschatcense"
"23656470","unknown"
"44419602","laurencia rigida"
"165675","actaea simplex"
"12310250","sideroxylon cubense"
"439423","marrubium alysson"
"639655","dipterocarpus dyeri"
"23656476","solanum jamaicense"
"11607102","aglaia foveolata"
"12303831","protea compacta"
"6453733","elegia deusta"
"45270490","lespedeza floribunda"
"unknown","amphimedon viridis"
"90669995","neopicrorhiza scrophulariiflora"
"23656470","unknown"
"14262780","euphorbia fischeriana"
"57332910","trichodesmium sp."
"44559593","hippomane mancinella"
"11148775","gymnopus confluens"
"44281346","unknown"
"56839853","phyllanthus maderaspatensis"
"21775219","lissoclinum patella"
"10053294","cryptocarya obovata"
"4056967","unknown"
"455258","calophyllum inophyllum"
"unknown","paulownia tomentosa"
"3082861","haematococcus lacustris"
"14177663","unknown"
"101893726","streptomyces sp."
"10788065","isodon xerophilus"
"46209913","jungermannia exsertifolia"
"44559648","deprea subtriflora"
"21626540","kalopanax pictus "
"53355122","gaillardia powellii"
"102115496","unknown"
"100978506","streptomyces niveus"
"52937070","microdiplodia sp."
"11127403","alpinia oxyphylla"
"904795","unknown"
"53324240","isodon excisus"
"14282775","unknown"
"47364","luidia maculata"
"10597676","genipa americana"
"21574192","cocculus diversifolius"
"11490943","melibe leonina"
"53262703","myxococcus virescens"
"23656469","unknown"
"46878903","eurycoma longifolia"
"44423103","unknown"
"122178949","veratrum nigrum"
"13878151","unknown"
"11566162","isodon albopilosus"
"12136209","dorstenia barteri "
"10275537","apios americana"
"72338","monostroma nitidum"
"60200221","carpha glomerata"
"9928523","onopordum acanthium"
"12304330","sigmatanthus trifoliatus"
"44445674","aspergillus versicolor"
"44559634","unknown"
"16109789","stereocaulon azoreum"
"657014","artemisia capillaris"
"10939749","unknown"
"11081347","polypodium niponicum"
"unknown","fusarium sp."
"134816161","salvia miltiorrhiza"
"1796220","odocoileus hemionus"
"9985405","unknown"
"71459474","unknown"
"42645953","montanoa atriplicifolia"
"70678632","aspergillus ostianus"
"12395","carthamus tinctorius"
"71451577","ajuga bracteosa"
"71455792","unknown"
"96191","talaromyces helicus"
"11657758","daldinia concentrica"
"53467644","unknown"
"16109843","unknown"
"16109789","microtropis fokienensis"
"11033566","eupatorium compositifolium"
"11464176","streptomyces rishiriensis"
"73353883","streptomyces lavendulae"
"76336135","streptomyces thioluteus"
"10788065","byssovorax cruenta"
"54799","narcissus obesus"
"174003","valeriana officinalis"
"10475842","unknown"
"44577198","itoa orientalis"
"unknown","sargassum natans"
"23426231","vepris stolzii"
"11566620","unknown"
"11144807","unknown"
"5491384","punica granatum"
"5321205","plantago major"
"11235596","dalea versicolor"
"unknown","unknown"
"57409556","seimatosporium discosioides"
"44559634","kummerowia striata"
"20831","homo sapiens"
"44584330","celosia argentea"
"10452586","peganum harmala"
"5283068","homo sapiens"
"46229235","streptomyces netropsis"
"44444915","salvia virgata"
"10341068","eunicea tourneforti"
"91666354","corbicula fluminea"
"57390324","gynostemma pentaphyllum"
"44425478","carex distachya"
"10791345","mesembryanthemum expansum"
"56665369","dracaena cochinchinensis"
"13918473","unknown"
"71681103","unknown"
"12309694","morella pensylvanica"
"5491384","crepis foetida"
"44592554","rauvolfia perakensis"
"unknown","unknown"
"24763411","valeriana sorbifolia"
"5322076","eunicea knighti"
"5316884","unknown"
"17753871","ruta graveolens"
"14337025","senecio serra"
"11101102","piper hancei"
"70698130","chloranthus japonicus"
"91440115","argyranthemum frutescens"
"439423","perilla frutescens"
"44178761","cinnamomum cassia "
"44584367","unknown"
"5318045","scorzonera hispanica"
"5316590","cotula cinerea"
"25180710","unknown"
"51041016","saussurea salicifolia"
"44559811","iris tectorum"
"12303802","unknown"
"181940","unknown"
"3083613","artemisia capillaries "
"6453733","angelica japonica"
"56950254","unknown"
"56666480","unknown"
"134715092","stachybotrys sp."
"11754973","cerinthe minor"
"904795","andinobates fulguritus"
"6432211","medicosma fareana"
"11724027","machilus wangchiana"
"12097","schisandra chinensis"
"12242815","valeriana jatamansi"
"44416729","unknown"
"5464455","pogostemon cablin"
"46209786","unknown"
"441856","tripodanthus acutifolius"
"636841","brachylaena ramiflora"
"10466745","betula maximowicziana"
"44567152","unknown"
"71461512","unknown"
"5281676","unknown"
"56960992","stereocaulon alpinum"
"52943692","garcinia paucinervis"
"44593583","andrographis paniculata"
"21638099","albizia julibrissin"
"5283028","homo sapiens"
"44567184","cranfillia fluviatilis"
"46878938","eurycoma longifolia"
"177562","ampelopsis japonica"
"38347252","navanax inermis"
"60200222","unknown"
"44445077","dracaena cochinchinensis"
"21773091","unknown"
"132497578","preussia minimoides"
"60200221","arnica mollis"
"54799","beilschmiedia volckii"
"71451248","pseudowintera colorata"
"10360537","rabdosia excisa"
"21576261","unknown"
"5317050","veratrum stenophyllum"
"15478903","unknown"
"13831068","unknown"
"132577516","salvia plebeia"
"392451","maclura tinctoria"
"unknown","securidaca longepedunculata"
"15953774","sophora flavescens"
"10984902","unknown"
"182278","artemisia gorgonum"
"unknown","unknown"
"10032464","unknown"
"185766","unknown"
"13894537","angelica gigas"
"unknown","unknown"
"44157594","salvia dominica"
"44568920","centaurea nigrescens"
"53356211","nerine sarniensis"
"60200370","brassica carinata"
"10959332","aspergillus arenarius"
"46849024","unknown"
"10079145","unknown"
"101792025","raperostelium monochasioides"
"5319333","rheum officinale"
"11197","primula hirsuta"
"11754973","cedrus libani"
"11793120","macrolepiota neomastoidea"
"53320877","aconitum nagarum"
"53235716","bruguiera gymnorhiza"
"15601439","unknown"
"44566917","streptocaulon juventas"
"9986606","picrorhiza kurrooa"
"10466745","bugula neritina"
"11470966","unknown"
"10092854","pedicularis semitorta"
"5320092","unknown"
"11600488","ampelopsis japonica"
"44444916","mucuna holtonii"
"16898","nelumbo nucifera"
"96191","unknown"
"unknown","chondrostereum sp."
"11290996","unknown"
"11443064","unknown"
"15944778","unknown"
"10939749","pastinaca sativa"
"11486817","unknown"
"439507","pogostemon cablin"
"11754973","scaevola taccada"
"13858192","mentha pulegium"
"520423","physocarpus opulifolius"
"10840539","aristolochia mollissima"
"42645953","unknown"
"11319749","unknown"
"22297613","micromelum integerrimum"
"53235716","umbilicaria cinereorufescens"
"23424996","gymnosporia arbutifolia"
"57399823","unknown"
"11037703","prunus tomentosa"
"6437365","necturus maculosus"
"unknown","aralidium pinnatifidum"
"53235716","ceramium botryocarpum"
"102115496","viscaria vulgaris"
"25137457","unknown"
"69736","usnea longissima"
"24813123","unknown"
"10686","homo sapiens"
"17753871","cetorhinus maximus"
"unknown","unknown"
"44563556","kayea assamica"
"15548728","rauvolfia tetraphylla"
"23260007","unknown"
"6453733","lathyrus latifolius"
"71681246","cotinus coggygria"
"5280881","homo sapiens"
"13934284","barleria strigosa"
"636721","hypoxis filiformis"
"11751616","sanguisorba officinalis"
"49831390","rhaphiolepis indica"
"10561685","aristolochia mollissima"
"13887364","spathelia sorbifolia"
"unknown","guitarra fimbriata"
"68128","berneuxia thibetica"
"25181514","dalbergia odorifera"
"44559504","unknown"
"5321620","salvia miltiorrhiza"
"unknown","scutellaria barbata"
"174003","eucommia ulmoides"
"21574211","ocotea cymbarum"
"21637455","mycale laxissima"
"10720367","anneissia japonica"
"42631473","pisonia aculeata"
"unknown","unknown"
"44445795","umbilicaria hypococcinea"
"53356307","gordonia chrysandra "
"92155","polypodium niponicum"
"9939941","homo sapiens"
"12304330","unknown"
"15747356","unknown"
"11666872","stauntonia obovatifoliola"
"11486817","pteris wallichiana"
"6770","hylomecon japonica"
"120734","dicentra cucullaria"
"44627810","artemisia anomala"
"76335389","unknown"
"92221","acorus tatarinowii"
"10342874","isodon rubescens"
"42612830","glycosmis trichanthera"
"6441280","lonicera japonica"
"11023938","glycyrrhiza glabra"
"639636","leonurus japonicus"
"6453733","sigillina signifera"
"44568920","euphorbia segetalis"
"72705441","haliclona sp."
"21586664","unknown"
"441893","liriope muscari"
"10466745","unknown"
"12443227","cota tinctoria"
"23656471","dialium excelsum"
"15944778","abies pinsapo"
"443018","medicago sativa"
"70684066","unknown"
"unknown","jiangella gansuensis"
"11197","stenocarpella maydis"
"72889","laggera alata"
"10694409","kummerowia striata"
"11215769","allium ascalonicum"
"108192","homo sapiens"
"44445500","talaromyces rugulosus"
"9867274","unknown"
"unknown","unknown"
"134977","eriogonum brevicaule"
"10914828","unknown"
"639655","crateva nurvala"
"unknown","silphium laciniatum"
"unknown","unknown"
"unknown","salacia chinensis"
"24898244","epipedobates anthonyi"
"101623719","juniperus brevifolia"
"10742654","schleichera oleosa"
"20746","codonopsis pilosula"
"5316144","unknown"
"21593999","dacrydium comosum"
"5280656","rhodiola crenulata"
